1.120000000000000000e+02
1.240000000000000000e+02
1.220000000000000000e+02
1.320000000000000000e+02
1.300000000000000000e+02
1.200000000000000000e+02
1.090000000000000000e+02
1.090000000000000000e+02
1.450000000000000000e+02
1.530000000000000000e+02
1.110000000000000000e+02
1.110000000000000000e+02
1.320000000000000000e+02
